threshold,precision,recall,f1
0.51,0.9380893808938089,0.7089078233927188,0.8075531633283332
0.5150000000000001,0.9402308326463314,0.7067389620449264,0.80693375784912
0.52,0.9415665147119768,0.7039504260263362,0.8056023402180658
0.5250000000000001,0.9434237995824635,0.7000774593338497,0.803734993330369
0.53,0.9457413249211356,0.6966692486444617,0.8023193577163247
0.5350000000000001,0.9471011426153195,0.693415956622773,0.8006439495572847
0.54,0.9478390461997019,0.6896979085979861,0.7984218077474893
0.5450000000000002,0.9494538445063183,0.6867544539116963,0.7970154620640058
0.55,0.9512615915462583,0.6833462432223083,0.7953479985575189
0.5550000000000002,0.9524842699067043,0.6800929512006196,0.7935647143890094
0.56,0.9533667465678797,0.6777691711851278,0.7922854038391887
0.5650000000000001,0.9548443665059184,0.6748257164988382,0.7907778887174367
0.5700000000000001,0.9556682840758712,0.6712625871417506,0.7886067886067886
0.5750000000000001,0.9584536769606754,0.6683191324554609,0.787513691128149
0.5800000000000001,0.9614609007394129,0.6647560030983733,0.7860413995237223
0.5850000000000001,0.9628127112914131,0.6618125484120837,0.7844289386705839
0.5900000000000001,0.963475499092559,0.6579395817195972,0.7819202798490288
0.5950000000000001,0.9666209419295839,0.6549961270333076,0.7808661926308985
0.6000000000000001,0.9684622467771639,0.6517428350116189,0.7791462172423372
0.6050000000000001,0.9689886600323999,0.6486444616576298,0.7770972531551597
0.6100000000000001,0.9717091419219078,0.6438419829589466,0.7745061498322773
0.6150000000000001,0.9729156853509185,0.6399690162664601,0.7720773759461732
0.6200000000000001,0.9752321981424149,0.6343919442292796,0.7687253613666228
0.6250000000000001,0.9769784172661871,0.631138652207591,0.7668705882352941
0.6300000000000001,0.9787696019300361,0.6285050348567003,0.7654716981132076
0.6350000000000001,0.9800632141988816,0.6244771494965143,0.7628690386071159
0.6400000000000001,0.9811597748960117,0.6212238574748257,0.7607664579776133
0.645,0.9817868570022151,0.6179705654531371,0.7585092222856056
0.6500000000000001,0.9828996282527881,0.6144074360960495,0.7561487130600572
0.655,0.9832583708145927,0.6096049573973664,0.7526059099168021
0.6600000000000001,0.9845920687042182,0.6038729666924865,0.7486076435567506
0.665,0.9860157640478007,0.6007745933384973,0.7466307277628033
0.6700000000000002,0.9877175025588536,0.5979860573199071,0.7449580237382997
0.675,0.9888946280991735,0.5931835786212238,0.7415512733610923
0.6800000000000002,0.9903394255874673,0.5876065065840433,0.7375789985415654
0.685,0.9913203577064703,0.5838884585592564,0.7349127425173052
0.6900000000000002,0.9917750066330592,0.5790859798605732,0.7312206572769953
0.6950000000000001,0.9932957897559668,0.5738187451587916,0.7274155538098979
0.7000000000000002,0.9943120260021668,0.5687064291247095,0.7235636148615354
0.7050000000000001,0.9950738916256158,0.5632842757552285,0.7193589870412503
0.7100000000000002,0.9955776672194583,0.558017041053447,0.7151791918991363
0.7150000000000001,0.9958030218242865,0.5513555383423703,0.7097417489281085
0.7200000000000002,0.9960485464295794,0.5467079783113865,0.7059411882376475
0.7250000000000001,0.9962984054669703,0.5420604182804027,0.7021169860539781
0.7300000000000002,0.996550732969244,0.5371030209140202,0.698006845178176
0.7350000000000001,0.9965065502183406,0.530286599535244,0.6922143579373105
0.7400000000000002,0.9964643488509134,0.5239349341595663,0.6867702304802518
0.7450000000000001,0.9964306960142773,0.5189775367931836,0.6824895589283896
0.7500000000000002,0.9966877446552244,0.5127807900852053,0.6771685761047463
0.7550000000000001,0.996645318694724,0.506274206041828,0.6714608588452846
0.76,0.9969135802469136,0.5003872966692486,0.666322846828262
0.7650000000000001,0.9968798751950078,0.4949651432997676,0.6614906832298136
0.77,0.9971554993678887,0.48876839659178933,0.6559933465017154
0.7750000000000001,0.9974235104669887,0.47978311386522077,0.647907949790795
0.78,0.9973958333333334,0.47467079783113864,0.6432245197858717
0.7850000000000001,0.9973562458691342,0.4675445391169636,0.6366417044615547
0.79,0.9973154362416108,0.46041828040278854,0.6299947005829358
0.7950000000000002,0.9972677595628415,0.45236250968241676,0.6224022167750186
0.8,0.9972202918693537,0.44461657629744383,0.615021965070181
